"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"5070","GO:0014902",0.000685055984516034,0.999744819291198,20,107,"myotube differentiation","BP",0.0612083960932238
"5344","GO:0015822",0.000691503115643896,0.999974792997419,4,6,"ornithine transport","BP",0.0612083960932238
"19065","GO:1903352",0.000691503115643896,0.999974792997419,4,6,"L-ornithine transmembrane transport","BP",0.0612083960932238
"11336","GO:0045124",0.000692513189919108,0.99985198921069,10,35,"regulation of bone resorption","BP",0.0612083960932238
"12578","GO:0048646",0.000699742596314716,0.999524739415216,111,945,"anatomical structure formation involved in morphogenesis","BP",0.0615918059673544
"7500","GO:0031331",0.000702858582649643,0.999618802117148,46,324,"positive regulation of cellular catabolic process","BP",0.0616114842346504
"6056","GO:0018130",0.000717238092979051,0.9994461257582,271,2664,"heterocycle biosynthetic process","BP",0.0624514230028511
"8229","GO:0032652",0.000718304240913503,0.999777598268515,15,71,"regulation of interleukin-1 production","BP",0.0624514230028511
"16218","GO:0072503",0.000723808489120567,0.999600975838014,48,350,"cellular divalent inorganic cation homeostasis","BP",0.0626741651494195
"11623","GO:0045765",0.000742272381389938,0.999622385794453,38,259,"regulation of angiogenesis","BP",0.0640127287286926
"6298","GO:0019438",0.000764829324875628,0.99940859567712,271,2666,"aromatic compound biosynthetic process","BP",0.0656920542305474
"3819","GO:0008219",0.000779966385265765,0.999425765116623,178,1683,"cell death","BP",0.0665109846206924
"12697","GO:0048871",0.000780608711101502,0.999559839036315,51,373,"multicellular organismal homeostasis","BP",0.0665109846206924
"9083","GO:0034645",0.000785662085815837,0.999382522711782,321,3258,"cellular macromolecule biosynthetic process","BP",0.0666748529480603
"4790","GO:0010830",0.000824302805740121,0.999768148220286,13,57,"regulation of myotube differentiation","BP",0.0696764843851997
"13254","GO:0051347",0.000842941546161078,0.999497328418802,61,469,"positive regulation of transferase activity","BP",0.0709703473311349
"5077","GO:0014912",0.000879799133855,0.999874389381772,7,19,"negative regulation of smooth muscle cell migration","BP",0.0737818950797061
"10086","GO:0042035",0.00088496693191994,0.999694821696931,17,86,"regulation of cytokine biosynthetic process","BP",0.0739242377130456
"9278","GO:0035256",0.000889769664590884,0.999926818978207,5,11,"G protein-coupled glutamate receptor binding","MF",0.0740350922869157
"13090","GO:0051098",0.000911962613446003,0.999494695856313,47,344,"regulation of binding","BP",0.0753787970535134
"7011","GO:0030278",0.000915906715361002,0.999577427414746,29,181,"regulation of ossification","BP",0.0753787970535134
"8215","GO:0032637",0.000918357472577621,0.999737969277954,13,58,"interleukin-8 production","BP",0.0753787970535134
"5074","GO:0014909",0.000920073575602717,0.999681889221064,17,85,"smooth muscle cell migration","BP",0.0753787970535134
"12357","GO:0048066",0.000935513424171788,0.999769500414302,11,43,"developmental pigmentation","BP",0.0763500821773305
"16380","GO:0080134",0.000947262319575801,0.999341814815011,119,1055,"regulation of response to stress","BP",0.0770138727835272
"5003","GO:0014741",0.000958150479556008,0.999806609366575,9,31,"negative regulation of muscle hypertrophy","BP",0.0771683026356488
"11317","GO:0045087",0.000958804681071578,0.999427076786027,60,477,"innate immune response","BP",0.0771683026356488
"6362","GO:0019725",0.000962964731962777,0.99937833358892,82,688,"cellular homeostasis","BP",0.0771683026356488
"4634","GO:0010595",0.000963652809778066,0.999664999724901,17,86,"positive regulation of endothelial cell migration","BP",0.0771683026356488
"5459","GO:0016064",0.000987188911366768,0.999642557033577,18,96,"immunoglobulin mediated immune response","BP",0.0784680347750938
"4049","GO:0008630",0.000987250989142535,0.999641930524984,18,98,"intrinsic apoptotic signaling pathway in response to DNA damage","BP",0.0784680347750938
"8812","GO:0034105",0.000996005375442226,0.999797818135405,9,31,"positive regulation of tissue remodeling","BP",0.0788695557706129
"4474","GO:0009986",0.00101881383409664,0.999344576406026,80,666,"cell surface","CC",0.0803768647410834
"7538","GO:0031401",0.00103099800599318,0.999289628630485,112,973,"positive regulation of protein modification process","BP",0.0810379650393386
"13536","GO:0051924",0.00103493927293624,0.999503800214888,31,204,"regulation of calcium ion transport","BP",0.0810486818118194
"10745","GO:0043367",0.00105844325915705,0.999675671887307,14,64,"CD4-positive, alpha-beta T cell differentiation","BP",0.0825857137849978
"18558","GO:1902105",0.00107484904291325,0.999464026211017,34,228,"regulation of leukocyte differentiation","BP",0.0835597060696904
"8810","GO:0034103",0.00108320012622955,0.999667252565852,14,64,"regulation of tissue remodeling","BP",0.0839027123229663
"10107","GO:0042089",0.00112853514275389,0.999586338055204,18,96,"cytokine biosynthetic process","BP",0.0870975618688428
"8415","GO:0032946",0.00114243314635997,0.999566962337691,19,104,"positive regulation of mononuclear cell proliferation","BP",0.0878518716628657
"1153","GO:0002683",0.00114790032209569,0.999351081593381,48,370,"negative regulation of immune system process","BP",0.0879547653271953
"11319","GO:0045089",0.00116856417167382,0.999570289391784,18,96,"positive regulation of innate immune response","BP",0.0887691331282278
"4616","GO:0010562",0.00117103076893254,0.99920518347073,101,868,"positive regulation of phosphorus metabolic process","BP",0.0887691331282278
"11716","GO:0045937",0.00117103076893254,0.99920518347073,101,868,"positive regulation of phosphate metabolic process","BP",0.0887691331282278
"8201","GO:0032612",0.00117883472789849,0.999596838347317,16,82,"interleukin-1 production","BP",0.0890438246062613
"7041","GO:0030318",0.00121678956320068,0.999778350011697,8,25,"melanocyte differentiation","BP",0.0915859875821121
"13165","GO:0051216",0.00122564270865773,0.999431937426747,28,173,"cartilage development","BP",0.0916638916760704
"503","GO:0001649",0.00122643111251491,0.999460054061159,25,150,"osteoblast differentiation","BP",0.0916638916760704
"4791","GO:0010831",0.00123363639464612,0.999738441351206,9,33,"positive regulation of myotube differentiation","BP",0.0918800309173319
"11632","GO:0045780",0.00124254246457603,0.999808332003301,7,20,"positive regulation of bone resorption","BP",0.0919006841594934
"12104","GO:0046852",0.00124254246457603,0.999808332003301,7,20,"positive regulation of bone remodeling","BP",0.0919006841594934
"15700","GO:0071498",0.00124892021550845,0.999847498237206,6,15,"cellular response to fluid shear stress","BP",0.0920527664724756
"12546","GO:0048584",0.00125695251350848,0.99906538074627,175,1650,"positive regulation of response to stimulus","BP",0.0923253292767039
"16221","GO:0072507",0.00126785002964657,0.999275895100574,49,368,"divalent inorganic cation homeostasis","BP",0.0927225528430036
"11243","GO:0044851",0.00127106640205422,0.999844241624544,6,15,"hair cycle phase","BP",0.0927225528430036
"804","GO:0002067",0.00129598928377767,0.999693856091641,10,38,"glandular epithelial cell differentiation","BP",0.0941890252920457
"4657","GO:0010634",0.00130134426591822,0.999459854390389,22,126,"positive regulation of epithelial cell migration","BP",0.0941890252920457
"18921","GO:1903035",0.00130910108873908,0.999567025737736,15,74,"negative regulation of response to wounding","BP",0.0941890252920457
"4985","GO:0014706",0.00131140555617684,0.999240983528862,51,382,"striated muscle tissue development","BP",0.0941890252920457
"10902","GO:0043618",0.00131327827387154,0.999659753556919,11,45,"regulation of transcription from RNA polymerase II promoter in response to stress","BP",0.0941890252920457
"14472","GO:0061045",0.00133569638269217,0.999600680657699,13,60,"negative regulation of wound healing","BP",0.0954753981467313
"13123","GO:0051146",0.00137112523279877,0.999269875142788,39,275,"striated muscle cell differentiation","BP",0.0976800621533334
"7903","GO:0032147",0.00138008383150852,0.999326027023004,31,202,"activation of protein kinase activity","BP",0.0979905523165434
"10122","GO:0042107",0.00138774705046336,0.999480649078054,18,98,"cytokine metabolic process","BP",0.0981035760929455
"3328","GO:0006874",0.00139088681189003,0.999222464655177,45,332,"cellular calcium ion homeostasis","BP",0.0981035760929455
"6361","GO:0019724",0.00141452809396808,0.999469262547879,18,99,"B cell mediated immunity","BP",0.0994417918469109
"11020","GO:0044092",0.00142616797068766,0.999042528227017,92,798,"negative regulation of molecular function","BP",0.0999302761303222
"13763","GO:0055074",0.00143394795041301,0.999191485540499,46,342,"calcium ion homeostasis","BP",0.100145984563106
"7358","GO:0031069",0.00143908355215478,0.999772070646253,7,20,"hair follicle morphogenesis","BP",0.100176205047219
"12102","GO:0046850",0.00148832304429581,0.999608101355673,11,45,"regulation of bone remodeling","BP",0.103266349076694
"12998","GO:0050942",0.00152630148539624,0.999916473717544,4,7,"positive regulation of pigment cell differentiation","BP",0.105252472702705
"6447","GO:0019899",0.00152683038660795,0.998830679054743,214,2060,"enzyme binding","MF",0.105252472702705
"10853","GO:0043537",0.00153819217318997,0.999701570634105,8,28,"negative regulation of blood vessel endothelial cell migration","BP",0.105313975955772
"12943","GO:0050866",0.00153992515502547,0.999296266072423,26,164,"negative regulation of cell activation","BP",0.105313975955772
"11634","GO:0045786",0.00154402094202881,0.999108984127064,49,371,"negative regulation of cell cycle","BP",0.105313975955772
"8218","GO:0032640",0.00154749891902525,0.999331647791178,23,141,"tumor necrosis factor production","BP",0.105313975955772
"4654","GO:0010631",0.00157682405716503,0.999177404021335,36,246,"epithelial cell migration","BP",0.106290915321748
"16539","GO:0090130",0.00157682405716503,0.999177404021335,36,246,"tissue migration","BP",0.106290915321748
"16540","GO:0090132",0.00157682405716503,0.999177404021335,36,246,"epithelium migration","BP",0.106290915321748
"12630","GO:0048731",0.00158328237019261,0.998729829147509,351,3544,"system development","BP",0.10638958286269
"434","GO:0001503",0.00159723726055769,0.999120360850827,42,302,"ossification","BP",0.106659628962307
"5518","GO:0016202",0.00160343384439247,0.999292697475179,24,144,"regulation of striated muscle tissue development","BP",0.106659628962307
"4881","GO:0010948",0.00160662962316387,0.999238714513733,28,183,"negative regulation of cell cycle process","BP",0.106659628962307
"10253","GO:0042383",0.00161052932432958,0.999289022105168,24,145,"sarcolemma","CC",0.106659628962307
"11068","GO:0044271",0.001614214433762,0.998716753462339,309,3177,"cellular nitrogen compound biosynthetic process","BP",0.106659628962307
"15821","GO:0071695",0.00161734473286818,0.999223478288827,29,184,"anatomical structure maturation","BP",0.106659628962307
"8980","GO:0034405",0.00163499666110952,0.999731363231256,7,21,"response to fluid shear stress","BP",0.107490937895969
"10581","GO:0043066",0.00164817345805628,0.998905232502413,85,731,"negative regulation of apoptotic process","BP",0.107737473676978
"3527","GO:0007204",0.00164886232659005,0.999164001977841,33,225,"positive regulation of cytosolic calcium ion concentration","BP",0.107737473676978
"7960","GO:0032268",0.00169899702285077,0.998698056498566,210,2037,"regulation of cellular protein metabolic process","BP",0.1106738091246
"6222","GO:0019220",0.00171984170018537,0.998738779049016,149,1374,"regulation of phosphate metabolic process","BP",0.111690085535514
"13189","GO:0051251",0.00176336508349678,0.999123214876734,31,209,"positive regulation of lymphocyte activation","BP",0.114168509554909
"13142","GO:0051174",0.0017723141125807,0.998699097983597,149,1375,"regulation of phosphorus metabolic process","BP",0.11423141079079
"19217","GO:1903670",0.0017750620614878,0.999450545893614,13,61,"regulation of sprouting angiogenesis","BP",0.11423141079079
"13182","GO:0051240",0.00178261393933107,0.998678325359136,160,1481,"positive regulation of multicellular organismal process","BP",0.11437186602919
"11630","GO:0045778",0.00181518810251518,0.999350949181765,16,83,"positive regulation of ossification","BP",0.11611207739242
"17899","GO:0140297",0.00184181725200343,0.998954791921842,45,331,"DNA-binding transcription factor binding","MF",0.117462722409955
"11575","GO:0045667",0.00184840184918767,0.999267304968241,19,106,"regulation of osteoblast differentiation","BP",0.117530769521035
"13761","GO:0055072",0.00195163559975483,0.999385119879328,13,65,"iron ion homeostasis","BP",0.123725565209457
"12567","GO:0048634",0.00196611789675535,0.999117963711516,24,146,"regulation of muscle organ development","BP",0.124112751954408
"10050","GO:0040012",0.00196939628001456,0.998649159826218,97,832,"regulation of locomotion","BP",0.124112751954408
"10584","GO:0043069",0.00200402030340936,0.998655487985351,86,746,"negative regulation of programmed cell death","BP",0.125922231513046
"10230","GO:0042327",0.00202717635484679,0.998615897871638,94,812,"positive regulation of phosphorylation","BP",0.127002598631151
"5016","GO:0014812",0.0020552637899315,0.999201306725155,18,99,"muscle cell migration","BP",0.1283400508594
"15830","GO:0071706",0.00206057449856415,0.999088137642303,23,144,"tumor necrosis factor superfamily cytokine production","BP",0.1283400508594
"18814","GO:1902806",0.00207436388617389,0.999166283199463,19,111,"regulation of cell cycle G1/S phase transition","BP",0.128822178371802
"10411","GO:0042692",0.00208041074878643,0.998802946003192,46,346,"muscle cell differentiation","BP",0.128822178371802
"15269","GO:0070665",0.0020982825355855,0.999156852702246,19,109,"positive regulation of leukocyte proliferation","BP",0.129552221131904
"18466","GO:1901862",0.0021076227272497,0.999334334317199,13,61,"negative regulation of muscle tissue development","BP",0.129752808419497
"12685","GO:0048856",0.00213502064039792,0.998258589291102,416,4295,"anatomical structure development","BP",0.131060733893706
