"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"362","GO:0000987",0.000122338642108303,0.999937323998268,49,434,"cis-regulatory region sequence-specific DNA binding","MF",0.0109493084686931
"7500","GO:0031331",0.000125959255677423,0.999940839738385,39,324,"positive regulation of cellular catabolic process","BP",0.0112261845405221
"10527","GO:0042981",0.000127082590339448,0.99991844868019,109,1229,"regulation of apoptotic process","BP",0.0112791094034191
"13190","GO:0051252",0.000128101135037828,0.999909075942327,196,2410,"regulation of RNA metabolic process","BP",0.011322333101414
"19390","GO:1904018",0.000131385230324375,0.999951395350978,24,167,"positive regulation of vasculature development","BP",0.0115646148394195
"4390","GO:0009653",0.000135948451488565,0.999904427909462,180,2159,"anatomical structure morphogenesis","BP",0.0119170286632013
"14468","GO:0061041",0.000137184374404707,0.999956195647821,19,117,"regulation of wound healing","BP",0.0119760834393224
"4791","GO:0010831",0.000138550597221156,0.99997849864932,9,33,"positive regulation of myotube differentiation","BP",0.0120459847812565
"4027","GO:0008585",0.000140300090032029,0.99996258195163,15,80,"female gonad development","BP",0.0121485049502937
"11672","GO:0045861",0.000142495059106891,0.999939156791157,31,246,"negative regulation of proteolysis","BP",0.0122886123645178
"18549","GO:1902081",0.000145711508110096,1,3,3,"negative regulation of calcium ion import into sarcoplasmic reticulum","BP",0.0125153259445691
"2961","GO:0006351",0.000146974772728671,0.999896003790862,186,2278,"transcription, DNA-templated","BP",0.0125731310598129
"8299","GO:0032774",0.000150969974563306,0.999893034990741,187,2293,"RNA biosynthetic process","BP",0.0128465569847891
"20544","GO:1990837",0.000151377203097604,0.999913162139524,68,668,"sequence-specific double-stranded DNA binding","MF",0.0128465569847891
"10582","GO:0043067",0.000152021930778729,0.999901761681615,110,1249,"regulation of programmed cell death","BP",0.0128500759822131
"11624","GO:0045766",0.000159333652173193,0.999943251574802,22,149,"positive regulation of angiogenesis","BP",0.0134148858693327
"19738","GO:1904707",0.000162490598452797,0.999974225534239,9,33,"positive regulation of vascular smooth muscle cell proliferation","BP",0.0135904372194125
"4657","GO:0010634",0.000162694779162959,0.999945486567696,20,126,"positive regulation of epithelial cell migration","BP",0.0135904372194125
"13244","GO:0051336",0.000171108786647083,0.999898534105526,75,781,"regulation of hydrolase activity","BP",0.0142374541576934
"18533","GO:1902042",0.000173239528937379,0.999976323947743,8,27,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",0.014358658388697
"13130","GO:0051153",0.000176297974723513,0.999944635105713,18,109,"regulation of striated muscle cell differentiation","BP",0.0145442658227887
"4377","GO:0009617",0.000176844507211036,0.999909752972347,46,430,"response to bacterium","BP",0.0145442658227887
"17129","GO:0097659",0.000178071837675349,0.999873462279818,186,2286,"nucleic acid-templated transcription","BP",0.0145888777473946
"1092","GO:0002573",0.000180381196674326,0.999931767052145,24,168,"myeloid leukocyte differentiation","BP",0.0147214554419916
"11549","GO:0045637",0.000181762956821394,0.999931032565555,24,176,"regulation of myeloid cell differentiation","BP",0.0147776058902768
"787","GO:0002042",0.000183703407689669,0.999962387768387,11,48,"cell migration involved in sprouting angiogenesis","BP",0.0148785790387743
"20672","GO:2000147",0.000186751461011174,0.999900434392074,52,483,"positive regulation of cell motility","BP",0.0150681548143902
"18560","GO:1902107",0.00018878373062088,0.99993590106586,20,129,"positive regulation of leukocyte differentiation","BP",0.015125231106185
"20272","GO:1905953",0.000188899077281897,0.999969236205207,9,34,"negative regulation of lipid localization","BP",0.015125231106185
"3360","GO:0006915",0.000189589066492249,0.999872795793062,129,1518,"apoptotic process","BP",0.015125231106185
"14627","GO:0061448",0.000206788951579428,0.999911210155585,30,231,"connective tissue development","BP",0.0164358636477365
"12944","GO:0050867",0.000208240592216318,0.999907690398933,32,258,"positive regulation of cell activation","BP",0.0164472943084048
"4671","GO:0010648",0.000208477041606934,0.999865756177857,103,1141,"negative regulation of cell communication","BP",0.0164472943084048
"9942","GO:0038033",0.000209401885661558,0.99999449729781,4,6,"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway","BP",0.0164592972932725
"8215","GO:0032637",0.000212032851392931,0.9999515270014,12,58,"interleukin-8 production","BP",0.0165924515519722
"12812","GO:0050678",0.000212653831918146,0.999901735255332,35,294,"regulation of epithelial cell proliferation","BP",0.0165924515519722
"10853","GO:0043537",0.00021385955571454,0.999969585266285,8,28,"negative regulation of blood vessel endothelial cell migration","BP",0.0166256291834869
"4921","GO:0012501",0.000215889880383337,0.999854120532431,131,1551,"programmed cell death","BP",0.016722437607438
"13206","GO:0051272",0.000219737759154492,0.999881264431388,53,498,"positive regulation of cellular component movement","BP",0.0169588188686588
"11976","GO:0046545",0.000221410430808782,0.999938116531604,15,83,"development of primary female sexual characteristics","BP",0.0170262223345049
"6839","GO:0023057",0.000223160882050783,0.999856004388312,103,1143,"negative regulation of signaling","BP",0.0170991005344019
"17181","GO:0098552",0.000229674902534158,0.999880487555494,47,438,"side of membrane","CC",0.017466600443577
"9278","GO:0035256",0.000229828385223281,0.99998608827307,5,11,"G protein-coupled glutamate receptor binding","MF",0.017466600443577
"7238","GO:0030854",0.000230417103640446,0.999993786677429,4,6,"positive regulation of granulocyte differentiation","BP",0.017466600443577
"20802","GO:2000351",0.000233004967109606,0.999955706502207,10,41,"regulation of endothelial cell apoptotic process","BP",0.0176001376042614
"19014","GO:1903243",0.000237611637799787,0.999993539193123,4,6,"negative regulation of cardiac muscle hypertrophy in response to stress","BP",0.0178846837341811
"1164","GO:0002694",0.000241011061344771,0.999876183840497,45,411,"regulation of leukocyte activation","BP",0.0180766782313555
"2521","GO:0005577",0.000242080781999056,0.999993384414909,4,6,"fibrinogen complex","CC",0.0180932025872347
"4883","GO:0010951",0.000248835836203634,0.999916314957281,19,123,"negative regulation of endopeptidase activity","BP",0.0185090295555177
"4570","GO:0010463",0.000249382258224196,0.999946891196216,11,49,"mesenchymal cell proliferation","BP",0.0185090295555177
"8200","GO:0032611",0.000255314802848101,0.999935658831923,13,68,"interleukin-1 beta production","BP",0.0188835438037062
"6889","GO:0030098",0.000258653249016456,0.999877732007683,36,305,"lymphocyte differentiation","BP",0.0190642659422129
"7961","GO:0032269",0.000262647840171626,0.999840139088809,78,826,"negative regulation of cellular protein metabolic process","BP",0.0192919367017097
"785","GO:0002040",0.000265224110856118,0.999917035786872,17,102,"sprouting angiogenesis","BP",0.0194142226300556
"8275","GO:0032732",0.000273748761467123,0.999946487557505,10,43,"positive regulation of interleukin-1 production","BP",0.0199695971507232
"14708","GO:0061629",0.000281561164996401,0.999872973595775,32,257,"RNA polymerase II-specific DNA-binding transcription factor binding","MF",0.0204525019553161
"18423","GO:1901698",0.000282288886665553,0.999831150156066,72,742,"response to nitrogen compound","BP",0.0204525019553161
"4654","GO:0010631",0.000285735602756762,0.999872830974041,31,246,"epithelial cell migration","BP",0.0204931113613528
"16539","GO:0090130",0.000285735602756762,0.999872830974041,31,246,"tissue migration","BP",0.0204931113613528
"16540","GO:0090132",0.000285735602756762,0.999872830974041,31,246,"epithelium migration","BP",0.0204931113613528
"18558","GO:1902105",0.000286814551329185,0.999876181210111,29,228,"regulation of leukocyte differentiation","BP",0.0205014656304127
"19365","GO:1903971",0.000302844494828425,1,3,3,"positive regulation of response to macrophage colony-stimulating factor","BP",0.0215029686144676
"19368","GO:1903974",0.000302844494828425,1,3,3,"positive regulation of cellular response to macrophage colony-stimulating factor stimulus","BP",0.0215029686144676
"16282","GO:0072593",0.000312716973320247,0.999866257219581,28,228,"reactive oxygen species metabolic process","BP",0.0221301802282212
"10430","GO:0042730",0.000320901552788649,0.999969313621881,6,16,"fibrinolysis","BP",0.0226341853508312
"4470","GO:0009968",0.000338006682105246,0.999784267070896,92,1007,"negative regulation of signal transduction","BP",0.0237619813053593
"18532","GO:1902041",0.000349773440916868,0.999929189187732,10,44,"regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",0.0243960894527899
"4669","GO:0010646",0.000350006399810531,0.999743669995106,207,2608,"regulation of cell communication","BP",0.0243960894527899
"6836","GO:0023051",0.000350462577933134,0.999743279894187,208,2622,"regulation of signaling","BP",0.0243960894527899
"1019","GO:0002443",0.000354761747894761,0.999835226213824,33,281,"leukocyte mediated immunity","BP",0.0245988699328447
"4469","GO:0009967",0.000355685270143006,0.999766117225207,105,1191,"positive regulation of signal transduction","BP",0.0245988699328447
"5650","GO:0016477",0.000358625356564865,0.999763736128242,106,1187,"cell migration","BP",0.024721937605787
"11709","GO:0045930",0.000362238026289565,0.999852473581316,25,188,"negative regulation of mitotic cell cycle","BP",0.024890426445142
"3382","GO:0006954",0.000364659084666253,0.999801686161915,50,490,"inflammatory response","BP",0.024976215956514
"7380","GO:0031098",0.000370806762406879,0.99983221813909,31,250,"stress-activated protein kinase signaling cascade","BP",0.0253158809167594
"18061","GO:1900153",0.000378821569313895,0.999962595783966,6,16,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",0.0257804416867581
"982","GO:0002374",0.000385271106063426,0.999961043112263,6,17,"cytokine secretion involved in immune response","BP",0.0260706432630649
"14463","GO:0061035",0.000385533666394321,0.999905325580775,12,60,"regulation of cartilage development","BP",0.0260706432630649
"3329","GO:0006875",0.000388488110629893,0.999797163625424,44,412,"cellular metal ion homeostasis","BP",0.0261872950776182
"1166","GO:0002696",0.000390837809073751,0.99982501494523,30,245,"positive regulation of leukocyte activation","BP",0.0261964311612702
"618","GO:0001817",0.000391083287605462,0.999780376494902,55,544,"regulation of cytokine production","BP",0.0261964311612702
"10411","GO:0042692",0.0004008883599245,0.999799509687236,39,346,"muscle cell differentiation","BP",0.0267690374757109
"1558","GO:0003690",0.00041062311137169,0.999750906490268,72,746,"double-stranded DNA binding","MF",0.0273333840479011
"2542","GO:0005615",0.000413081910788859,0.999740341891521,83,941,"extracellular space","CC",0.0273650445906522
"3634","GO:0007519",0.00041366810751561,0.999837286440037,23,168,"skeletal muscle tissue development","BP",0.0273650445906522
"6824","GO:0023014",0.000430863364339669,0.999746147115792,64,654,"signal transduction by protein phosphorylation","BP",0.0284143050272424
"13283","GO:0051403",0.000435314862010701,0.999810102271048,28,219,"stress-activated MAPK cascade","BP",0.0286192650484258
"16270","GO:0072577",0.000444084562297415,0.999907247929671,10,44,"endothelial cell apoptotic process","BP",0.0291059854199915
"4879","GO:0010942",0.000447564678877557,0.999742962566918,58,590,"positive regulation of cell death","BP",0.0292440957815056
"8274","GO:0032731",0.000460701520266095,0.999913410067505,9,38,"positive regulation of interleukin-1 beta production","BP",0.0300104069822266
"10369","GO:0042592",0.000466494021881982,0.999681237720809,123,1453,"homeostatic process","BP",0.0302950889027686
"6987","GO:0030234",0.000469625996321955,0.999714456945445,71,761,"enzyme regulator activity","MF",0.0304057852512279
"10116","GO:0042100",0.000471477186665278,0.999872532202602,13,71,"B cell proliferation","BP",0.03043313803987
"18814","GO:1902806",0.000475954695908765,0.999842137920178,17,111,"regulation of cell cycle G1/S phase transition","BP",0.0306293383007632
"18007","GO:1900076",0.000481064047451678,0.99986190146723,14,78,"regulation of cellular response to insulin stimulus","BP",0.0308365487668043
"3498","GO:0007169",0.000482069890584753,0.999734678021508,50,473,"transmembrane receptor protein tyrosine kinase signaling pathway","BP",0.0308365487668043
"15635","GO:0071396",0.000510073924529698,0.999738997346754,40,362,"cellular response to lipid","BP",0.0325301936119973
"19406","GO:1904035",0.000512891481171635,0.999860055085339,13,71,"regulation of epithelial cell apoptotic process","BP",0.0326122431057821
"8201","GO:0032612",0.000515538119978741,0.99985029571568,14,82,"interleukin-1 production","BP",0.0326829687311522
"3926","GO:0008406",0.000522586425474147,0.999801078648831,21,148,"gonad development","BP",0.0330314939140202
"3383","GO:0006955",0.00053165240794165,0.999660121968518,86,966,"immune response","BP",0.0335051122531512
"15533","GO:0071219",0.000542805403177204,0.999798369125194,20,140,"cellular response to molecule of bacterial origin","BP",0.0340612868732817
"4648","GO:0010616",0.000543675768128997,0.999977675925942,4,7,"negative regulation of cardiac muscle adaptation","BP",0.0340612868732817
"19185","GO:1903587",0.000563381932909998,0.99995646592188,5,12,"regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",0.0351923711229205
"7011","GO:0030278",0.000575231845772486,0.999762696286518,24,181,"regulation of ossification","BP",0.0358275249906424
"14186","GO:0060538",0.000584276784823276,0.999763887270201,23,172,"skeletal muscle organ development","BP",0.0362847807391271
"12808","GO:0050673",0.000590402541823822,0.999701011140424,38,346,"epithelial cell proliferation","BP",0.0365586178586897
"7664","GO:0031639",0.000593479726208264,0.999932588314046,6,19,"plasminogen activation","BP",0.0366426424578616
