"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"6399","GO:0019842",0.00724979449277206,0.996212488906378,30,108,"vitamin binding","MF",0.625309641484328
"18267","GO:1901617",0.00728885431397313,0.995704581730668,43,168,"organic hydroxy compound biosynthetic process","BP",0.625309641484328
"5781","GO:0016765",0.00730069943211316,0.99701911919944,17,57,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF",0.625309641484328
"18294","GO:1901661",0.0073469986741024,0.997625594906241,12,33,"quinone metabolic process","BP",0.625309641484328
"7467","GO:0031327",0.00737141618031176,0.994045316806118,249,1207,"negative regulation of cellular biosynthetic process","BP",0.625309641484328
"11897","GO:0046596",0.00737650217860192,0.997473291841005,13,37,"regulation of viral entry into host cell","BP",0.625309641484328
"3374","GO:0006955",0.00737706622486348,0.994169484259212,202,980,"immune response","BP",0.625309641484328
"1014","GO:0002440",0.00747953793873825,0.995646467954856,41,159,"production of molecular mediator of immune response","BP",0.630378645146216
"10758","GO:0043484",0.00749636253960863,0.99581137734585,36,136,"regulation of RNA splicing","BP",0.630378645146216
"10741","GO:0043433",0.00757690952885835,0.995763137569744,36,136,"negative regulation of DNA-binding transcription factor activity","BP",0.634633556624654
"3768","GO:0008172",0.00764045850181615,0.99944014455023,4,6,"S-methyltransferase activity","MF",0.63743683508656
"2437","GO:0005344",0.00767891430374619,0.999727119130559,3,4,"oxygen carrier activity","MF",0.638132835336022
"3331","GO:0006888",0.00783775512884174,0.995918291276984,29,107,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP",0.648368675938765
"5376","GO:0015923",0.00787621715326346,0.998501715390296,7,14,"mannosidase activity","MF",0.648368675938765
"9345","GO:0035455",0.00789387562607717,0.997964338160551,9,22,"response to interferon-alpha","BP",0.648368675938765
"3398","GO:0006997",0.0079436093888091,0.995870577131708,29,104,"nucleus organization","BP",0.64961557253909
"10474","GO:0042981",0.00799507345669189,0.993558129625454,237,1159,"regulation of apoptotic process","BP",0.64961557253909
"13076","GO:0051224",0.00800102234121573,0.995680474958247,32,119,"negative regulation of protein transport","BP",0.64961557253909
"7086","GO:0030515",0.0080809530217168,0.997504142262138,11,30,"snoRNA binding","MF",0.653601051462598
"10004","GO:0039528",0.00819330776374368,0.997682529720298,10,25,"cytoplasmic pattern recognition receptor signaling pathway in response to virus","BP",0.660168763579819
"5384","GO:0015932",0.00832130196743276,0.997283452028509,12,32,"nucleobase-containing compound transmembrane transporter activity","MF",0.667942083302529
"18942","GO:1903313",0.0083712757994932,0.996027781270536,23,77,"positive regulation of mRNA metabolic process","BP",0.669417756479473
"4757","GO:0010817",0.00844781252223772,0.994155143147089,81,351,"regulation of hormone levels","BP",0.672998478040374
"2475","GO:0005488",0.00859857816901454,0.992520474138101,1742,9530,"binding","MF",0.680251221417297
"1577","GO:0003824",0.00860305447311763,0.992447601544686,850,4486,"catalytic activity","MF",0.680251221417297
"10058","GO:0042026",0.00865538301909765,0.997999775359739,8,18,"protein refolding","BP",0.681197870556583
"7488","GO:0031349",0.00867931787316679,0.994659470916044,48,195,"positive regulation of defense response","BP",0.681197870556583
"8531","GO:0033218",0.00879682773468139,0.994185883309393,64,275,"amide binding","MF",0.686671009814631
"10515","GO:0043038",0.00881386034965692,0.996628242832058,15,44,"amino acid activation","BP",0.686671009814631
"11805","GO:0046394",0.00892387279635592,0.994210405375132,59,247,"carboxylic acid biosynthetic process","BP",0.690508155429967
"12760","GO:0050684",0.00895448414949988,0.994976476868777,35,132,"regulation of mRNA processing","BP",0.690508155429967
"12444","GO:0048523",0.00898616837196948,0.992161298895947,702,3658,"negative regulation of cellular process","BP",0.690508155429967
"13910","GO:0060333",0.00899345245144971,0.997906718534477,8,18,"interferon-gamma-mediated signaling pathway","BP",0.690508155429967
"175","GO:0000381",0.00912733739842238,0.995989886255786,19,62,"regulation of alternative mRNA splicing, via spliceosome","BP",0.698257786317577
"4622","GO:0010608",0.0092078983298927,0.993436269957171,93,414,"posttranscriptional regulation of gene expression","BP",0.699632870911099
"11558","GO:0045834",0.00921134306942555,0.994769672978704,36,138,"positive regulation of lipid metabolic process","BP",0.699632870911099
"5246","GO:0015669",0.00929362336558842,0.999276501935666,4,6,"gas transport","BP",0.703361331214944
"10855","GO:0043628",0.00936214541017822,0.99667073193386,13,38,"ncRNA 3'-end processing","BP",0.706025706003867
"9853","GO:0036464",0.00941071006351019,0.994282598418374,45,180,"cytoplasmic ribonucleoprotein granule","CC",0.706663588274776
"1243","GO:0002833",0.00943729864007181,0.994839536694966,32,119,"positive regulation of response to biotic stimulus","BP",0.706663588274776
"12465","GO:0048565",0.00958529509670169,0.995393027101061,23,77,"digestive tract development","BP",0.712747111158741
"19643","GO:1904729",0.00961442629619751,0.99875831732636,5,9,"regulation of intestinal lipid absorption","BP",0.712747111158741
"6992","GO:0030299",0.00964788027523313,0.998356480720294,6,12,"intestinal cholesterol absorption","BP",0.712747111158741
"19955","GO:1905369",0.00965308012375813,0.995594834844706,20,70,"endopeptidase complex","CC",0.712747111158741
"5946","GO:0017101",0.00970564703753843,0.998344372454303,6,12,"aminoacyl-tRNA synthetase multienzyme complex","CC",0.712914387565358
"19525","GO:1904478",0.0097360643857019,0.998337989735098,6,12,"regulation of intestinal absorption","BP",0.712914387565358
"5430","GO:0016053",0.00975627258713387,0.993637747925772,59,248,"organic acid biosynthetic process","BP",0.712914387565358
"5454","GO:0016101",0.00989089775773269,0.99628640837215,14,42,"diterpenoid metabolic process","BP",0.716916108334513
"3535","GO:0007249",0.00994400781896338,0.993871143873039,47,187,"I-kappaB kinase/NF-kappaB signaling","BP",0.716916108334513
"6199","GO:0019216",0.00995692002676749,0.993271897570551,69,297,"regulation of lipid metabolic process","BP",0.716916108334513
"12885","GO:0050892",0.00997287013623424,0.996821053291202,11,30,"intestinal absorption","BP",0.716916108334513
"10529","GO:0043067",0.00998019215509798,0.991900013874032,240,1181,"regulation of programmed cell death","BP",0.716916108334513
"5911","GO:0017025",0.0101711212510394,0.996987663449829,10,26,"TBP-class protein binding","MF",0.728162940644511
"8109","GO:0032527",0.0102720384590172,0.996124377695606,14,42,"protein exit from endoplasmic reticulum","BP",0.732047750940982
"9229","GO:0035198",0.0103374114507341,0.996964565051433,10,25,"miRNA binding","MF",0.732047750940982
"2983","GO:0006396",0.010362082077882,0.991923220873484,164,795,"RNA processing","BP",0.732047750940982
"9147","GO:0034976",0.0103635659139396,0.993389223347672,53,219,"response to endoplasmic reticulum stress","BP",0.732047750940982
"10247","GO:0042448",0.0105069055480089,0.997803849958069,7,15,"progesterone metabolic process","BP",0.738567920658128
"3996","GO:0008540",0.010525577463959,0.998170649652519,6,12,"proteasome regulatory particle, base subcomplex","CC",0.738567920658128
"8251","GO:0032757",0.0106134772886913,0.996160969783677,13,38,"positive regulation of interleukin-8 production","BP",0.742277878629232
"10218","GO:0042402",0.010840583161695,0.99810300726302,6,12,"cellular biogenic amine catabolic process","BP",0.755667097958813
"723","GO:0001961",0.010916729301742,0.995867271960886,14,41,"positive regulation of cytokine-mediated signaling pathway","BP",0.758480034862998
"9659","GO:0036003",0.0109748385792907,0.997004264031322,9,22,"positive regulation of transcription from RNA polymerase II promoter in response to stress","BP",0.760025504358659
"10011","GO:0039535",0.0111026342844729,0.997652580166389,7,15,"regulation of RIG-I signaling pathway","BP",0.764194600049238
"14721","GO:0061900",0.0111501728585184,0.99557262782214,15,46,"glial cell activation","BP",0.764194600049238
"12806","GO:0050779",0.0111959942491493,0.996158203959827,12,33,"RNA destabilization","BP",0.764194600049238
"2967","GO:0006367",0.0112091711413134,0.994943574580101,19,64,"transcription initiation from RNA polymerase II promoter","BP",0.764194600049238
"9538","GO:0035770",0.0112153518293291,0.993024750672589,47,191,"ribonucleoprotein granule","CC",0.764194600049238
"6354","GO:0019748",0.0113088427456254,0.995501677414218,15,46,"secondary metabolic process","BP",0.768095149431241
"12644","GO:0050051",0.0114107696171771,0.999052706609991,4,6,"leukotriene-B4 20-monooxygenase activity","MF",0.768714882196369
"16606","GO:0090594",0.0114405429148449,0.998453114413738,5,9,"inflammatory response to wounding","BP",0.768714882196369
"7091","GO:0030520",0.0114480339580916,0.99581599168749,13,38,"intracellular estrogen receptor signaling pathway","BP",0.768714882196369
"7830","GO:0032088",0.0114630693584094,0.994704470740815,20,67,"negative regulation of NF-kappaB transcription factor activity","BP",0.768714882196369
"17427","GO:0099558",0.0115293323134174,0.998437905427046,5,9,"maintenance of synapse structure","BP",0.770719498591885
"13096","GO:0051252",0.0115857449682381,0.990007858382073,509,2605,"regulation of RNA metabolic process","BP",0.772055099440042
"1739","GO:0004089",0.0116317717465248,0.9984203173405,5,9,"carbonate dehydratase activity","MF",0.772692398371811
"5931","GO:0017069",0.0117114923112811,0.995684575723655,13,39,"snRNA binding","MF",0.774082232291682
"10161","GO:0042277",0.0117257513362102,0.992560290997246,50,210,"peptide binding","MF",0.774082232291682
"8373","GO:0032933",0.0120907236256356,0.997397714720751,7,15,"SREBP signaling pathway","BP",0.793233821519638
"15586","GO:0071501",0.0120907236256356,0.997397714720751,7,15,"cellular response to sterol depletion","BP",0.793233821519638
"9707","GO:0036094",0.0121487135990885,0.989690337914688,388,1953,"small molecule binding","MF",0.794578363821867
"17972","GO:1900222",0.0122684115689501,0.99895789505371,4,6,"negative regulation of amyloid-beta clearance","BP",0.799938183254223
"10272","GO:0042493",0.0123672997254811,0.992262824709709,47,190,"response to drug","BP",0.803912418658496
"10993","GO:0044237",0.0124303639025328,0.988975458435171,1397,7612,"cellular metabolic process","BP",0.805540799567499
"12313","GO:0048194",0.0125490314520338,0.995592792090227,12,34,"Golgi vesicle budding","BP",0.806090480985921
"5476","GO:0016151",0.0125596322445189,0.999459864987209,3,4,"nickel cation binding","MF",0.806090480985921
"7277","GO:0030970",0.0126203680280069,0.996089944625296,10,27,"retrograde protein transport, ER to cytosol","BP",0.806090480985921
"19036","GO:1903513",0.0126203680280069,0.996089944625296,10,27,"endoplasmic reticulum to cytosol transport","BP",0.806090480985921
"16381","GO:0090118",0.0126290425032951,0.998917352109741,4,6,"receptor-mediated endocytosis involved in cholesterol transport","BP",0.806090480985921
"7816","GO:0032055",0.0126876495470637,0.998910726345539,4,6,"negative regulation of translation in response to stress","BP",0.806357649493445
"339","GO:0000956",0.0127093320244826,0.993271940834421,27,100,"nuclear-transcribed mRNA catabolic process","BP",0.806357649493445
"10402","GO:0042762",0.0128084311002283,0.998215222265911,5,9,"regulation of sulfur metabolic process","BP",0.810219293865484
"14066","GO:0060534",0.0128998045398123,0.998886655617341,4,6,"trachea cartilage development","BP",0.813570708342743
"20547","GO:2000036",0.0129588673386002,0.995700349186028,11,30,"regulation of stem cell population maintenance","BP",0.814870497840583
"10620","GO:0043230",0.0133542214618727,0.993460354271894,22,76,"extracellular organelle","CC",0.837246470409895
"3279","GO:0006805",0.013422292200685,0.993286303994099,23,82,"xenobiotic metabolic process","BP",0.837722456716974
"4329","GO:0009410",0.0134408775085542,0.993051257624226,25,91,"response to xenobiotic stimulus","BP",0.837722456716974
"3728","GO:0008106",0.0135698587253244,0.996455014656523,8,20,"alcohol dehydrogenase (NADP+) activity","MF",0.840551950150427
"7684","GO:0031721",0.0136052719976215,1,2,2,"hemoglobin alpha binding","MF",0.840551950150427
"7685","GO:0031722",0.0136052719976215,1,2,2,"hemoglobin beta binding","MF",0.840551950150427
"4796","GO:0010866",0.0136818220530749,0.996064474941096,9,23,"regulation of triglyceride biosynthetic process","BP",0.842824102112532
"15125","GO:0070578",0.0137792707834427,0.998041904037137,5,9,"RISC-loading complex","CC",0.846366745425899
"6384","GO:0019808",0.0138742252990505,0.999379425739405,3,4,"polyamine binding","MF",0.849736151191268
"2439","GO:0005346",0.0139906619333978,0.998003692504065,5,9,"purine ribonucleotide transmembrane transporter activity","MF",0.852190977050562
"12045","GO:0046914",0.014036257289623,0.989010465547284,157,750,"transition metal ion binding","MF",0.852190977050562
"13376","GO:0051787",0.0140995611593805,0.995922613949047,9,23,"misfolded protein binding","MF",0.852190977050562
"3174","GO:0006641",0.0141057509599059,0.992570142521253,26,95,"triglyceride metabolic process","BP",0.852190977050562
"15283","GO:0070922",0.01411538072506,0.997981070249194,5,9,"small RNA loading onto RISC","BP",0.852190977050562
"4902","GO:0012505",0.0141621647899017,0.987643332193262,589,3059,"endomembrane system","CC",0.852586460405703
"7217","GO:0030867",0.0142199226410497,0.996669610993156,7,17,"rough endoplasmic reticulum membrane","CC",0.85319173780754
"4159","GO:0009110",0.0142527429184026,0.996735383851935,7,16,"vitamin biosynthetic process","BP",0.85319173780754
"948","GO:0002327",0.0143434150361162,0.997939559909263,5,9,"immature B cell differentiation","BP",0.856200867691095
"9225","GO:0035194",0.0146652364355766,0.993045686365072,20,67,"post-transcriptional gene silencing by RNA","BP",0.872952318276135
"12291","GO:0048143",0.0147218482930702,0.996604788274099,7,16,"astrocyte activation","BP",0.8738674710881
"2984","GO:0006397",0.0149869949833061,0.989071497655272,93,427,"mRNA processing","BP",0.887121258914074
"19760","GO:1904950",0.0150637625431719,0.991419739128666,32,124,"negative regulation of establishment of protein localization","BP",0.889181593460604
"10586","GO:0043177",0.0152569434799242,0.990573716504368,42,174,"organic acid binding","MF",0.898083025786317
"4887","GO:0010984",0.0154984790978959,0.996303849442932,7,17,"regulation of lipoprotein particle clearance","BP",0.90977360266901
"18265","GO:1901615",0.0155817832631885,0.988814657929797,84,378,"organic hydroxy compound metabolic process","BP",0.910226881390786
