"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"13291","GO:0051427",0.000140427540808993,0.999975695796388,9,150,"hormone receptor binding","MF",0.0128379701578213
"4652","GO:0010628",0.000144431465446515,0.999932402900598,41,1799,"positive regulation of gene expression","BP",0.0131475839550266
"4670","GO:0010647",0.000156327631885109,0.999931319984478,34,1396,"positive regulation of cell communication","BP",0.0141699356884456
"8423","GO:0032963",0.000165119316915734,0.9999786353292,7,91,"collagen metabolic process","BP",0.01490341766789
"20544","GO:1990837",0.000168260530791392,0.999940903975447,21,668,"sequence-specific double-stranded DNA binding","MF",0.0151228589299048
"6838","GO:0023056",0.000169972533766589,0.999924968652381,34,1402,"positive regulation of signaling","BP",0.0152125417721097
"3854","GO:0008284",0.000172432416987609,0.999937714362972,22,743,"positive regulation of cell population proliferation","BP",0.0153681293483392
"4635","GO:0010596",0.000173663822810141,0.999986861746918,5,43,"negative regulation of endothelial cell migration","BP",0.0153841432133128
"13450","GO:0051726",0.000174056547317421,0.999935572892623,23,787,"regulation of cell cycle","BP",0.0153841432133128
"12546","GO:0048584",0.000179325857604492,0.999917282421117,38,1650,"positive regulation of response to stimulus","BP",0.0157843805488979
"10051","GO:0040013",0.000182195223405132,0.999956616901423,12,268,"negative regulation of locomotion","BP",0.0159709483693527
"20802","GO:2000351",0.000183543554422199,0.999985998981562,5,41,"regulation of endothelial cell apoptotic process","BP",0.0160232018555215
"10890","GO:0043588",0.000186290527981437,0.999962539658609,10,188,"skin development","BP",0.0161966307613575
"362","GO:0000987",0.000187081571202475,0.999944127504805,16,434,"cis-regulatory region sequence-specific DNA binding","MF",0.0161992867812355
"10877","GO:0043565",0.000188625240928924,0.999928230015788,24,829,"sequence-specific DNA binding","MF",0.0162668269515264
"4740","GO:0010755",0.00018944771652454,0.999996081155561,3,10,"regulation of plasminogen activation","BP",0.0162718782648759
"4524","GO:0010243",0.000192334268500895,0.999931747436173,21,683,"response to organonitrogen compound","BP",0.0164534628648095
"10045","GO:0040007",0.000194673046557417,0.999924234227382,25,892,"growth","BP",0.0165648665138189
"19391","GO:1904019",0.000195191845217057,0.999974016792043,7,93,"epithelial cell apoptotic process","BP",0.0165648665138189
"4611","GO:0010557",0.000201334917863019,0.999909277259016,35,1461,"positive regulation of macromolecule biosynthetic process","BP",0.0170183931960324
"11908","GO:0046426",0.000205791206009302,0.999989970165623,4,23,"negative regulation of receptor signaling pathway via JAK-STAT","BP",0.0173263180996211
"17997","GO:1900047",0.000207582877911009,0.999983676119788,5,43,"negative regulation of hemostasis","BP",0.0174083578046551
"10087","GO:0042036",0.00021207751957765,0.999989524371667,4,24,"negative regulation of cytokine biosynthetic process","BP",0.0177155421353864
"12013","GO:0046626",0.000218713290992131,0.999976281518513,6,66,"regulation of insulin receptor signaling pathway","BP",0.0181842526434994
"17996","GO:1900046",0.00021944977751951,0.999976149042307,6,68,"regulation of hemostasis","BP",0.0181842526434994
"18423","GO:1901698",0.000220249621239512,0.999918997612509,22,742,"response to nitrogen compound","BP",0.0181842526434994
"11682","GO:0045893",0.000221936481504763,0.999904076796372,31,1229,"positive regulation of transcription, DNA-templated","BP",0.0182527760329458
"18008","GO:1900077",0.000223583428111016,0.999982163978994,5,42,"negative regulation of cellular response to insulin stimulus","BP",0.018317502316126
"4133","GO:0009059",0.000227856971971123,0.999878014194022,63,3341,"macromolecule biosynthetic process","BP",0.0185960971645858
"12913","GO:0050820",0.000230394964364006,0.999988368018686,4,24,"positive regulation of coagulation","BP",0.0187314623508309
"19135","GO:1903508",0.000232287388600717,0.999899324052857,31,1232,"positive regulation of nucleic acid-templated transcription","BP",0.0188135120326383
"18773","GO:1902680",0.000235559590985018,0.999897818706444,31,1233,"positive regulation of RNA biosynthetic process","BP",0.0190062683620147
"11021","GO:0044093",0.00023705079755854,0.999898496775337,30,1200,"positive regulation of molecular function","BP",0.0190110596260076
"4574","GO:0010467",0.000237403965096381,0.99986947398922,73,4077,"gene expression","BP",0.0190110596260076
"424","GO:0001228",0.000241155842632262,0.999936728546805,13,312,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF",0.0192391782917971
"19840","GO:1904893",0.000246290610873748,0.999987344367157,4,24,"negative regulation of receptor signaling pathway via STAT","BP",0.0195755085903795
"16668","GO:0090303",0.000248310902019538,0.999979662393517,5,44,"positive regulation of wound healing","BP",0.0196526495617837
"415","GO:0001216",0.000249106397900643,0.999934416513147,13,313,"DNA-binding transcription activator activity","MF",0.0196526495617837
"16270","GO:0072577",0.000261690356124332,0.999978319908048,5,44,"endothelial cell apoptotic process","BP",0.0205692482502007
"1558","GO:0003690",0.000266787141185202,0.999900470620087,22,746,"double-stranded DNA binding","MF",0.0208927679940661
"19406","GO:1904035",0.000294736368035776,0.999966072060468,6,71,"regulation of epithelial cell apoptotic process","BP",0.0229969940495606
"14112","GO:0060429",0.000297643272585029,0.999883022482358,24,856,"epithelium development","BP",0.023139048720196
"14045","GO:0060349",0.000299323415944983,0.99995716212717,7,97,"bone morphogenesis","BP",0.0231850475747057
"6888","GO:0030097",0.00030261539583341,0.999888768387024,21,721,"hemopoiesis","BP",0.023355110676259
"14047","GO:0060351",0.000308383901428392,0.999973475360561,5,45,"cartilage development involved in endochondral bone morphogenesis","BP",0.0237143880300584
"10588","GO:0043085",0.00032384435380854,0.999871920253342,24,886,"positive regulation of catalytic activity","BP",0.0248136999297687
"4390","GO:0009653",0.000328009634695369,0.999834251134446,46,2159,"anatomical structure morphogenesis","BP",0.0250427714288389
"2730","GO:0005942",0.000329642862528369,0.999981610701232,4,25,"phosphatidylinositol 3-kinase complex","CC",0.0250775807668457
"417","GO:0001221",0.000347930613221676,0.999969179412984,5,47,"transcription cofactor binding","MF",0.0263746263068858
"9284","GO:0035264",0.000360142494378534,0.999928887019518,9,171,"multicellular organism growth","BP",0.0272035293360182
"787","GO:0002042",0.000361745661657686,0.999967635255156,5,48,"cell migration involved in sprouting angiogenesis","BP",0.0272280718691532
"10853","GO:0043537",0.000366024475572898,0.999978741777291,4,28,"negative regulation of blood vessel endothelial cell migration","BP",0.0274174544048323
"19736","GO:1904705",0.000368123184816771,0.999966893634445,5,49,"regulation of vascular smooth muscle cell proliferation","BP",0.0274174544048323
"20555","GO:1990874",0.000368123184816771,0.999966893634445,5,49,"vascular smooth muscle cell proliferation","BP",0.0274174544048323
"7240","GO:0030856",0.000384284418827094,0.999942531091689,7,103,"regulation of epithelial cell differentiation","BP",0.0285214021095329
"8357","GO:0032869",0.00038760617000926,0.999922694430541,9,170,"cellular response to insulin stimulus","BP",0.0286680521783585
"7055","GO:0030334",0.000399878480601715,0.999846161146462,22,770,"regulation of cell migration","BP",0.0294733962467029
"9279","GO:0035257",0.000404336945922255,0.999928481417724,8,136,"nuclear hormone receptor binding","MF",0.029699245810655
"7380","GO:0031098",0.0004145872250755,0.999899241669404,11,250,"stress-activated protein kinase signaling cascade","BP",0.030347499935853
"11474","GO:0045444",0.00043699221777738,0.999901787070063,10,215,"fat cell differentiation","BP",0.0318779836673835
"10050","GO:0040012",0.000461545995844371,0.99981650055666,23,832,"regulation of locomotion","BP",0.0335542363736551
"5007","GO:0014745",0.000470159742986761,0.999986051041807,3,12,"negative regulation of muscle adaptation","BP",0.0340641928073504
"4014","GO:0008544",0.000476223276546863,0.999891799760556,10,213,"epidermis development","BP",0.0343865491990668
"476","GO:0001570",0.000486025149895664,0.999938268033172,6,77,"vasculogenesis","BP",0.0349757490470525
"14483","GO:0061061",0.00051986755557756,0.999816621025701,18,590,"muscle structure development","BP",0.0372851811493522
"678","GO:0001894",0.000536963641609138,0.999887811876683,9,178,"tissue homeostasis","BP",0.0383184427898188
"8366","GO:0032879",0.000537872137183973,0.999721239121221,46,2241,"regulation of localization","BP",0.0383184427898188
"10228","GO:0042325",0.000540584498858144,0.999756123453074,30,1249,"regulation of phosphorylation","BP",0.038348798814138
"12101","GO:0046849",0.000541898898786702,0.999929650521283,6,79,"bone remodeling","BP",0.038348798814138
"10797","GO:0043435",0.000548322112316634,0.999997516076932,2,3,"response to corticotropin-releasing hormone","BP",0.0385472254602529
"15621","GO:0071376",0.000548322112316634,0.999997516076932,2,3,"cellular response to corticotropin-releasing hormone stimulus","BP",0.0385472254602529
"7962","GO:0032270",0.000555146028456164,0.99974911517424,30,1257,"positive regulation of cellular protein metabolic process","BP",0.038898570895213
"618","GO:0001817",0.000558583018405661,0.999808221715112,17,544,"regulation of cytokine production","BP",0.0390110717215049
"11614","GO:0045746",0.000561261300799615,0.999963218377335,4,30,"negative regulation of Notch signaling pathway","BP",0.0390700227723288
"13283","GO:0051403",0.000574080328952536,0.999866294740841,10,219,"stress-activated MAPK cascade","BP",0.0398321989805145
"12524","GO:0048534",0.000597513911335405,0.999768244880917,21,758,"hematopoietic or lymphoid organ development","BP",0.0413235189134917
"6222","GO:0019220",0.000599462669106645,0.999721097525017,32,1374,"regulation of phosphate metabolic process","BP",0.0413241239956008
"10488","GO:0042826",0.000604446901061168,0.999902214146587,7,110,"histone deacetylase binding","MF",0.0415333014177546
"13142","GO:0051174",0.000607243905383791,0.999717248524594,32,1375,"regulation of phosphorus metabolic process","BP",0.0415913261369136
"12634","GO:0048738",0.000609349520936138,0.999856949439914,10,221,"cardiac muscle tissue development","BP",0.0416017761072458
"18920","GO:1903034",0.000620041635977252,0.999882670158553,8,148,"regulation of response to wounding","BP",0.0420411953036353
"1538","GO:0003417",0.000621090444141652,0.999958177970237,4,30,"growth plate cartilage development","BP",0.0420411953036353
"700","GO:0001932",0.000621706798772129,0.999724541818061,28,1139,"regulation of protein phosphorylation","BP",0.0420411953036353
"8023","GO:0032368",0.000627717359506287,0.99991593354923,6,85,"regulation of lipid transport","BP",0.0423133147938083
"20670","GO:2000145",0.000647954384440843,0.999741225992388,22,799,"regulation of cell motility","BP",0.0435396730062284
"9083","GO:0034645",0.000671165788102252,0.999626401661448,60,3258,"cellular macromolecule biosynthetic process","BP",0.0448803000996634
"617","GO:0001816",0.000672119418421324,0.999757469694362,18,603,"cytokine production","BP",0.0448803000996634
"2493","GO:0005515",0.000698248146954769,0.999592519434275,110,6991,"protein binding","MF",0.046479324307136
"3855","GO:0008285",0.000704416455386211,0.999752953127524,17,552,"negative regulation of cell population proliferation","BP",0.0467438470909087
"13205","GO:0051271",0.000714052741996537,0.999814409111063,11,268,"negative regulation of cellular component movement","BP",0.0472361411716405
"7057","GO:0030336",0.000726855501578639,0.999825280622708,10,228,"negative regulation of cell migration","BP",0.0478739462262647
"14468","GO:0061041",0.000728189220098106,0.999878162209097,7,117,"regulation of wound healing","BP",0.0478739462262647
"983","GO:0002376",0.00073338014541456,0.999634054699481,38,1789,"immune system process","BP",0.048066863007617
"10327","GO:0042532",0.000737697219843533,0.999973591413853,3,14,"negative regulation of tyrosine phosphorylation of STAT protein","BP",0.0482014984045617
"15627","GO:0071385",0.000749299662231141,0.999946487798672,4,33,"cellular response to glucocorticoid stimulus","BP",0.0488098841137172
"5580","GO:0016310",0.000752148438440492,0.999624161280224,38,1771,"phosphorylation","BP",0.048846078924454
"4656","GO:0010633",0.000766934953045283,0.999918068577791,5,58,"negative regulation of epithelial cell migration","BP",0.0496549587684425
"15635","GO:0071396",0.000784983786751045,0.999765765192378,13,362,"cellular response to lipid","BP",0.0505165541976412
"13204","GO:0051270",0.000784985655106297,0.999675056604728,23,865,"regulation of cellular component movement","BP",0.0505165541976412
"7536","GO:0031399",0.000805856144249774,0.999613866127028,33,1455,"regulation of protein modification process","BP",0.0517034389417604
"4371","GO:0009607",0.000816042493537716,0.999661090728826,23,900,"response to biotic stimulus","BP",0.0521802916775174
"6958","GO:0030198",0.000820637421340234,0.99979962092196,10,225,"extracellular matrix organization","BP",0.0521802916775174
"10579","GO:0043062",0.000820637421340234,0.99979962092196,10,225,"extracellular structure organization","BP",0.0521802916775174
"19231","GO:1903706",0.00083025116331258,0.999764673145313,12,327,"regulation of hemopoiesis","BP",0.0526344643741704
"20272","GO:1905953",0.000841290374894333,0.999937863528509,4,34,"negative regulation of lipid localization","BP",0.0531760423609026
"15626","GO:0071384",0.00084796220226937,0.999937237237447,4,34,"cellular response to corticosteroid stimulus","BP",0.0534391800903546
"3072","GO:0006508",0.000854391922705376,0.999607807011297,29,1247,"proteolysis","BP",0.0536855526417322
"18922","GO:1903036",0.000863934768226711,0.999905217932034,5,58,"positive regulation of response to wounding","BP",0.0541112385429806
"16492","GO:0090051",0.000866247234550321,0.999966806586984,3,15,"negative regulation of cell migration involved in sprouting angiogenesis","BP",0.0541112385429806
"9662","GO:0035976",0.000875391345437942,0.999992902355724,2,4,"transcription factor AP-1 complex","CC",0.0543977390375999
"19219","GO:1903672",0.000875941246415509,0.999934446368534,4,35,"positive regulation of sprouting angiogenesis","BP",0.0543977390375999
"8127","GO:0032496",0.000879893847242712,0.999802492863852,9,195,"response to lipopolysaccharide","BP",0.0544843570933634
